k,seed,construction,method,worst_case,reduced_cost,cost_ratio,cost_diff,regret,lol_reduced,lol_full,relative_wc_weight,percentage,avg_weight_normal,avg_weight_wc,max_weight_normal,max_weight_wc,avg_local_wc_dist,inv_cost_reduced,fixed_inv_cost_reduced,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer,clustering_time
600,3,2,kmedoids_convex_global_wc_2,global_wc,546.6662931404489,1.0391723948908265,20.60700227766506,3.917239489082637,0,3,0.0,0.0,1.82583501180245,1.3248279303325692,9.882623170098661,1.3248279303325692,0.0,328.11903370033036,61.075765529862956,323.87764369362117,64.70319207412541,1.0538270436490222,2.5705500571762427,2.833296910008477,2.5610197903201732,0.0,0.46783625730994155,1.002250979123832,5.2786909
750,1,2,kmedoids_convex_global_wc_2,global_wc,529.7832288541125,1.0070789320823914,3.7239379913286257,0.7078932082391391,2,3,0.0,0.0,1.4607312441816802,0.9122981079213263,4.9757855846829,0.9122981079213263,0.0,314.69809049817883,60.28032266769997,323.87764369362117,64.70319207412541,1.0327027221610277,2.491931815662455,1.2984363883512051,2.715708926936616,0.0,0.7017543859649122,1.0069088591098092,3.8879817
750,2,2,kmedoids_convex_global_wc_2,global_wc,529.6242303647094,1.0067766876545012,3.5649395019255508,0.6776687654501328,2,3,0.0,0.0,1.460756651100627,0.8932683256306904,5.9443953377367045,0.8932683256306904,0.0,316.84745630268003,61.03399659968571,323.87764369362117,64.70319207412541,1.0346791466895882,2.4427505905485876,1.270523503518719,2.808472915180465,0.0,0.7123114928805282,1.0081623328095266,6.5839526
750,3,2,kmedoids_convex_global_wc_2,global_wc,530.9997492520932,1.0093914478370043,4.940458389309356,0.9391447837004392,0,3,0.0,0.0,1.460796819773257,0.8631819898305656,6.0,0.8631819898305656,0.0,322.6270709449525,62.23018126337823,323.87764369362117,64.70319207412541,1.0282901443914618,2.425364600389865,1.4790812606685118,2.920396213404017,0.0,0.8031241520325305,1.0054667126427064,5.0267081
900,1,2,kmedoids_convex_global_wc_2,global_wc,526.5103357358042,1.0008574031118822,0.4510448730203507,0.08574031118823072,7,3,0.0,0.0,1.2176155155177726,0.3636515495224437,4.9076675699949845,0.3636515495224437,0.0,316.3044963702906,62.38100796966542,323.87764369362117,64.70319207412541,1.0205493446218226,2.27410866107598,0.7913526700077933,3.0563276385274296,0.0,1.2709951482448438,1.0110073078128636,6.1102778
900,2,2,kmedoids_convex_global_wc_2,global_wc,526.6014539161313,1.001030612067431,0.5421630533473945,0.10306120674310285,2,3,0.0,0.0,1.217512410821777,0.45634267122252925,4.9501059362439985,0.45634267122252925,0.0,315.5080644683735,61.69670872876863,323.87764369362117,64.70319207412541,1.0254265644237441,2.343487750760567,0.9463732837769441,2.933560291921557,0.0,1.2772756091522584,1.0094850889684999,6.8899346
900,3,2,kmedoids_convex_global_wc_2,global_wc,526.1776376113612,1.0002249684600821,0.11834674857732352,0.02249684600821789,2,3,0.0,0.0,1.217718016090403,0.27150353472748934,4.951316358511708,0.27150353472748934,0.0,323.348608511996,63.938445412103796,323.87764369362117,64.70319207412541,1.007863497166722,2.238951978805261,0.9839452985450993,3.2356341676215292,0.0,1.2059176706389112,1.0087038154871768,6.4499032
400,1,2,kmedoids_conical_global_wc_2,global_wc,556.4958757210766,1.0578577080320624,30.43658485829269,5.785770803206231,0,3,0.0,0.0,2.72716389953693,1.8851001138875016,10.942824149823592,1.8851001138875016,0.0,334.5846957298267,61.14979311804135,323.87764369362117,64.70319207412541,1.0569358158705657,2.6322316204715066,3.755773681507,2.431680945508499,0.0,0.469574745361646,1.0029272381552683,4.6149024
400,2,2,kmedoids_conical_global_wc_2,global_wc,554.8039012180681,1.0546413890117603,28.74461035528418,5.464138901176039,0,3,0.0,0.0,2.7278269123462415,1.7197412094667819,11.963799187604398,1.7197412094667819,0.0,328.75457352929493,60.00374672297491,323.87764369362117,64.70319207412541,1.0693384291522288,2.6537910137023077,3.4925309230623847,2.3157366069803973,0.0,0.4210526315789474,1.0023087724979889,2.7244291
400,3,2,kmedoids_conical_global_wc_2,global_wc,556.9091259134948,1.058643266237375,30.849835050710908,5.864326623737496,0,3,0.0,0.0,2.7289597893520874,1.9371923154097892,12.90225208279414,1.9371923154097892,0.0,333.65082761726865,60.71732888360792,323.87764369362117,64.70319207412541,1.0682994572086915,2.6987980780162686,3.6940620094794796,2.347483383940413,0.0,0.47500000000000003,1.0029822003642759,1.6849977
450,1,2,kmedoids_conical_global_wc_2,global_wc,547.3091158093524,1.0403943534800364,21.249824946568538,4.039435348003633,0,3,0.0,0.0,2.4242887217655644,1.4093158338214624,9.867459028973899,1.4093158338214624,0.0,319.6367920623947,58.63651224432778,323.87764369362117,64.70319207412541,1.0689289286315427,2.6921828408824475,2.7629468414690246,2.2460591687283067,0.0,0.46783625730994155,1.0024674800828828,3.0004859
450,2,2,kmedoids_conical_global_wc_2,global_wc,556.5297796154524,1.057922156840333,30.47048875266853,5.792215684033301,0,3,0.0,0.0,2.4239987105452085,1.7886947619569717,9.962072567967414,1.7886947619569717,0.0,334.34751136897336,61.28507500041634,323.87764369362117,64.70319207412541,1.0586726153356587,2.588993323972189,3.752251062990788,2.457756042981361,0.0,0.47274808178843647,1.0022878250299612,2.4768641
450,3,2,kmedoids_conical_global_wc_2,global_wc,554.758360305495,1.0545548190882479,28.699069442711107,5.455481908824781,0,3,0.0,0.0,2.4259404428344857,1.6578805097074938,10.96422864694196,1.6578805097074938,0.0,333.5808830526068,61.096733979304034,323.87764369362117,64.70319207412541,1.0652272718081401,2.657321408687782,3.5161524655251264,2.4315809996806608,0.0,0.4210526315789474,1.0024842803229903,2.9703825
600,1,2,kmedoids_conical_global_wc_2,global_wc,529.8066777906204,1.00712350678512,3.7473869278364873,0.7123506785120058,2,3,0.0,0.0,1.8192397540637941,0.8519429751952837,8.953623006030321,0.8519429751952837,0.0,313.5561839753724,59.859961787383845,323.87764369362117,64.70319207412541,1.0336245984928518,2.531330900353686,1.2868398417111782,2.657128283492142,0.0,0.7188645606922123,1.007105904102855,3.5174019
600,2,2,kmedoids_conical_global_wc_2,global_wc,529.7097794143021,1.0069393101023483,3.650488551518265,0.6939310102348235,2,3,0.0,0.0,1.8195276668911762,0.8912122135944551,7.999660168277524,0.8912122135944551,0.0,314.77237354704965,60.41133657475364,323.87764369362117,64.70319207412541,1.0361803080535232,2.4760763704309263,1.2625726306792178,2.730525772847262,0.0,0.7156609230547817,1.0088794339651723,1.7654205
600,3,2,kmedoids_conical_global_wc_2,global_wc,530.5703007856754,1.0085750979048256,4.511009922891503,0.8575097904825609,1,3,0.0,0.0,1.8196185635974036,0.8914969881899584,9.940843247742562,0.8914969881899584,0.0,314.0123442928584,59.9211920812616,323.87764369362117,64.70319207412541,1.0428241208744449,2.5279673556316995,1.3280713623481581,2.641476568187071,0.0,0.7086285100211641,1.0075823636082109,3.7875099
750,1,2,kmedoids_conical_global_wc_2,global_wc,526.5468646032858,1.0009268418008592,0.4875737405019436,0.09268418008591378,3,3,0.0,0.0,1.4570096829141048,0.4987059897402654,4.986329249062486,0.4987059897402654,0.0,316.2788044126823,61.68529937174073,323.87764369362117,64.70319207412541,1.0131366263318964,2.3662156456667836,1.0102712694695708,2.9477694496829385,0.0,1.186153135739792,1.008121880102704,3.5757066
750,2,2,kmedoids_conical_global_wc_2,global_wc,526.9494757994373,1.0016921760571769,0.8901849366534407,0.16921760571768601,2,3,0.0,0.0,1.4569746532417402,0.6360585369384497,5.985213945133249,0.6360585369384497,0.0,314.66992650047024,61.230263914827866,323.87764369362117,64.70319207412541,1.0324127724538423,2.4106567708307916,0.9382071993054308,2.8449329369867358,0.0,1.3366900171566276,1.0099214813042436,5.6222148
750,3,2,kmedoids_conical_global_wc_2,global_wc,526.2276436850789,1.000320026326346,0.1683528222949917,0.03200263263459868,2,3,0.0,0.0,1.4568734132402912,0.39605477239582193,5.967731181763801,0.39605477239582193,0.0,322.351370092558,63.58640652705129,323.87764369362117,64.70319207412541,1.012521636251988,2.271847677822847,0.9655876794403956,3.1798658083428886,0.0,1.219283114089411,1.0084009779920171,4.5667432
900,1,2,kmedoids_conical_global_wc_2,global_wc,526.7075977484492,1.0012323836816988,0.6483068856653063,0.12323836816987405,6,3,0.0,0.0,1.2155905828343605,0.1501184115754602,4.960791968033913,0.1501184115754602,0.0,316.76463603718463,62.84639721657559,323.87764369362117,64.70319207412541,1.0168603715603381,2.208669873348317,0.7192562655392114,3.148153549426562,0.0,1.189721799027672,1.0110011268994532,6.5700072
900,2,2,kmedoids_conical_global_wc_2,global_wc,526.7448888566098,1.0013032713341141,0.6855979938259225,0.1303271334114223,5,3,0.0,0.0,1.215756731687779,0.24487811182825994,4.974545680825942,0.24487811182825994,0.0,313.8170012014732,61.77492356096016,323.87764369362117,64.70319207412541,1.0216292637945352,2.2863688900407375,0.7528596085145033,2.9965873760020747,0.0,1.2021328051664681,1.0111960390741446,9.1290358
900,3,2,kmedoids_conical_global_wc_2,global_wc,526.1184412123282,1.0001124404616966,0.059150349544324854,0.011244046169646207,3,3,0.0,0.0,1.2158383533134425,0.1296835793007186,4.922778692823162,0.1296835793007186,0.0,324.91479288759984,64.41941881355073,323.87764369362117,64.70319207412541,1.0036781079049806,2.213281909340871,0.9679814658278215,3.30981442715415,0.0,1.1158848902778018,1.0086775282960652,7.616814
400,1,2,kmedoids_conical_bounded_global_wc_2,global_wc,556.6835878613668,1.0582145349972936,30.624296998582963,5.821453499729356,0,3,0.0,0.0,2.6856363145640008,2.117100287721562,10.811210322337425,2.117100287721562,0.0,333.40563514991067,60.961263122085406,323.87764369362117,64.70319207412541,1.0575033399353433,2.60630203401922,3.7741475030060343,2.4180569775239444,0.0,0.47500000000000003,1.0029284729320662,5.4199901
400,2,2,kmedoids_conical_bounded_global_wc_2,global_wc,558.5566110210837,1.0617750141908933,32.49732015829977,6.177501419089336,0,3,0.0,0.0,2.685648452770345,2.2335401935319013,11.520105438919918,2.2335401935319013,0.0,333.60904124572164,60.774143283992345,323.87764369362117,64.70319207412541,1.0616815290483956,2.6205073282796967,3.9208652313835284,2.364075434591055,0.0,0.5428571428571429,1.0025798700202628,6.578766
400,3,2,kmedoids_conical_bounded_global_wc_2,global_wc,556.8949388199849,1.05861629761662,30.83564795720099,5.861629761661997,0,3,0.0,0.0,2.685376048428691,2.12017575382644,12.60161592833848,2.12017575382644,0.0,331.5913298060803,60.31281132494596,323.87764369362117,64.70319207412541,1.0695172930004182,2.681853684230035,3.6876127121869393,2.3104931162959055,0.0,0.47500000000000003,1.003131530261707,6.9744738
450,1,2,kmedoids_conical_bounded_global_wc_2,global_wc,549.5105370523108,1.0445790932635461,23.451246189526955,4.457909326354607,0,3,0.0,0.0,2.389694033350601,1.5559927713115353,9.600379842073037,1.5559927713115353,0.0,321.26965447719476,58.90807585330742,323.87764369362117,64.70319207412541,1.0677263121997695,2.6502612527538414,2.992632006606754,2.2642310727226174,0.0,0.46783625730994155,1.0025178601729663,7.538973
450,2,2,kmedoids_conical_bounded_global_wc_2,global_wc,556.6256903355152,1.0581044760612435,30.56639947273129,5.810447606124337,0,3,0.0,0.0,2.389099591611905,2.0731701003522183,9.695278210557792,2.0731701003522183,0.0,332.64773746630476,60.96977146469789,323.87764369362117,64.70319207412541,1.0606031812610306,2.570169748195996,3.748414178350739,2.4285540319586625,0.0,0.47500000000000003,1.0027999586835004,7.03639
450,3,2,kmedoids_conical_bounded_global_wc_2,global_wc,556.7120687476473,1.0582686750662462,30.65277788486344,5.826867506624618,0,3,0.0,0.0,2.3894644200531006,1.9585960308714665,10.706828913311027,1.9585960308714665,0.0,333.97260286074436,61.06764737960465,323.87764369362117,64.70319207412541,1.0634878670035286,2.6260785998681215,3.7265165593968406,2.415302152191884,0.0,0.47500000000000003,1.002610086952891,7.3495292
600,1,2,kmedoids_conical_bounded_global_wc_2,global_wc,537.7460465615094,1.0222156625720995,11.686755698725506,2.221566257209941,0,3,0.0,0.0,1.800515148306923,1.1765842171899052,8.871873257250664,1.1765842171899052,0.0,316.1486931408814,59.30407142808727,323.87764369362117,64.70319207412541,1.0479832667270719,2.574683059198996,2.013361135297553,2.482891082486417,0.0,0.5263157894736843,1.0040372875873127,7.2337953
600,2,2,kmedoids_conical_bounded_global_wc_2,global_wc,538.6959627911306,1.0240213834216698,12.636671928346686,2.402138342166987,0,3,0.0,0.0,1.7996727910963208,1.2194883345481329,7.785938012911906,1.2194883345481329,0.0,317.84915876555533,59.790672823418525,323.87764369362117,64.70319207412541,1.0520091139980332,2.535010901533951,2.0780060790651733,2.530991835394996,0.0,0.5263157894736843,1.0037016680546218,5.7956764
600,3,2,kmedoids_conical_bounded_global_wc_2,global_wc,537.7457273970898,1.0222150558640246,11.686436534305926,2.221505586402463,0,3,0.0,0.0,1.7999079875370583,1.1703036905922046,9.757351959232894,1.1703036905922046,0.0,315.28358744349055,59.21582838333569,323.87764369362117,64.70319207412541,1.0566908567750277,2.56705963886044,1.9446334399399539,2.4667586824347185,0.0,0.5263157894736843,1.004639616249236,7.3116109
750,1,2,kmedoids_conical_bounded_global_wc_2,global_wc,529.5563166273076,1.0066475886373727,3.4970257645237552,0.6647588637372649,2,3,0.0,0.0,1.4470943733040256,0.8206472315885686,4.882403555119019,0.8206472315885686,0.0,311.87170914648425,59.75646106862163,323.87764369362117,64.70319207412541,1.0346541916257568,2.474162199575694,1.2573678122235197,2.6658665158210737,0.0,0.7600000000000001,1.0069257196983,4.2086457
750,2,2,kmedoids_conical_bounded_global_wc_2,global_wc,528.8475141994065,1.0053002073816617,2.78822333662265,0.5300207381661707,2,3,0.0,0.0,1.4463616776949848,0.7744987423820657,5.853646582998034,0.7744987423820657,0.0,312.74901279485414,60.275391202910214,323.87764369362117,64.70319207412541,1.0392532306183941,2.4446406034355546,1.1379007817854074,2.7239648104945147,0.0,0.916802997709295,1.0087125584715462,8.6261689
750,3,2,kmedoids_conical_bounded_global_wc_2,global_wc,529.0813339990009,1.005744681614235,3.0220431362170075,0.5744681614235134,0,3,0.0,0.0,1.4469321103485049,0.7502373249210171,5.946788179577539,0.7502373249210171,0.0,319.75761593698445,61.998703094643936,323.87764369362117,64.70319207412541,1.0257483075859122,2.3900984350547496,1.2901493117590106,2.92331413972141,0.0,1.017884909188398,1.0065725410713326,7.1814541
900,1,2,kmedoids_conical_bounded_global_wc_2,global_wc,526.6669755802623,1.001155163929301,0.6076847174783779,0.11551639293010511,6,3,0.0,0.0,1.211934144087643,0.3367237434638958,4.852529024295833,0.3367237434638958,0.0,314.8667861746876,62.11702710868418,323.87764369362117,64.70319207412541,1.0217799523055244,2.2661438911751093,0.7453258783970479,3.039597192329259,0.0,1.1960674222426824,1.0114859089541728,8.7350373
900,2,2,kmedoids_conical_bounded_global_wc_2,global_wc,526.5545170255186,1.0009413884923932,0.4952261627347525,0.09413884923932009,2,3,0.0,0.0,1.2111508888027998,0.4168654583678082,4.847935625855497,0.4168654583678082,0.0,315.1855598253745,61.74447197973528,323.87764369362117,64.70319207412541,1.0242061708517691,2.3135523680717074,0.9502000063385062,2.951472263465932,0.0,1.2727100644181955,1.0093775620943135,8.0045165
900,3,2,kmedoids_conical_bounded_global_wc_2,global_wc,526.1877976142385,1.0002442818778923,0.1285067514546654,0.024428187789232447,2,3,0.0,0.0,1.211844929791813,0.25485119549901064,4.9127500636752,0.25485119549901064,0.0,322.7225515437327,63.774651670168154,323.87764369362117,64.70319207412541,1.0080523005166349,2.241506683135766,0.9888885287910806,3.2167768120144324,0.0,1.2103163629032268,1.0086897818928608,8.0307253
400,1,2,kmeans_dirac_global_wc_2,global_wc,530.1629742077727,1.0078008000547969,4.103683344988781,0.780080005479682,3,3,0.0,0.0,2.7418546365914787,1.0,12.0,1.0,0.0,315.54461967075036,59.998727510896664,323.87764369362117,64.70319207412541,1.019064803191409,2.5680610698403186,1.4020986985598825,2.6805504573542827,0.0,0.6015037593984963,1.0112319752425605,5.4426629
400,2,2,kmeans_dirac_global_wc_2,global_wc,530.0392250050058,1.007565561926859,3.979934142221964,0.7565561926859079,3,3,0.0,0.0,2.7418546365914787,1.0,17.0,1.0,0.0,313.53166497539377,59.4683126293759,323.87764369362117,64.70319207412541,1.0139102211237008,2.5828320011986525,1.399445304906599,2.632204194094453,0.0,0.6015037593984963,1.0103096374149414,2.0180223
400,3,2,kmeans_dirac_global_wc_2,global_wc,530.1906623611904,1.0078534331969136,4.1313714984065655,0.7853433196913508,2,3,0.0,0.0,2.7418546365914787,1.0,17.0,1.0,0.0,317.96298434387666,60.47292846195514,323.87764369362117,64.70319207412541,1.0068370412585688,2.5570567726268116,1.519799109228251,2.7443467159928825,0.0,0.6015037593984962,1.0098389341559684,1.3427896
450,1,2,kmeans_dirac_global_wc_2,global_wc,530.1004046504311,1.0076818599306923,4.041113787647191,0.7681859930692235,3,3,0.0,0.0,2.43652561247216,1.0,12.0,1.0,0.0,314.7527323986899,59.94125891599548,323.87764369362117,64.70319207412541,1.0199351162913952,2.540172182343136,1.3949687527167058,2.6837663780893743,0.0,0.6015037593984963,1.0109860700963635,3.4287008
450,2,2,kmeans_dirac_global_wc_2,global_wc,532.5658207008465,1.0123684344161878,6.506529838062647,1.2368434416187881,0,3,0.0,0.0,2.43652561247216,1.0,13.0,1.0,0.0,322.17976256168606,61.287042828675325,323.87764369362117,64.70319207412541,1.0109853578389036,2.519825239544174,1.778842732662231,2.8042275919900037,0.0,0.5705367298745548,1.0078498947052177,2.7465401
450,3,2,kmeans_dirac_global_wc_2,global_wc,530.5197746003165,1.008479051344606,4.460483737532627,0.8479051344606114,2,3,0.0,0.0,2.43652561247216,1.0,14.0,1.0,0.0,315.5020705603325,59.922731858555096,323.87764369362117,64.70319207412541,1.0143538527999592,2.551786101620277,1.5076488901948202,2.6772124030981304,0.0,0.5825742500728979,1.0103309842184232,2.8347362
600,1,2,kmeans_dirac_global_wc_2,global_wc,532.8050444091606,1.0128231810815718,6.745753546376704,1.2823181081571757,0,3,0.0,0.0,1.8263772954924875,1.0,10.0,1.0,0.0,323.6469231831469,61.99918931513577,323.87764369362117,64.70319207412541,1.0109231609546598,2.4351011954770723,1.8023637857470012,2.8967946696079054,0.0,0.7017543859649122,1.006573374799726,4.3976222
600,2,2,kmeans_dirac_global_wc_2,global_wc,532.8383985152157,1.0128865847827029,6.779107652431776,1.2886584782702797,0,3,0.0,0.0,1.8263772954924875,1.0,9.0,1.0,0.0,323.5614562280008,61.77562211377402,323.87764369362117,64.70319207412541,1.0094029107822178,2.4755449141719597,1.8169275009489265,2.8635206320999904,0.0,0.6562073529578426,1.0073997737635252,3.1524037
600,3,2,kmeans_dirac_global_wc_2,global_wc,530.4823574829963,1.0084079241580512,4.423066620212467,0.8407924158051169,2,3,0.0,0.0,1.8263772954924875,1.0,9.0,1.0,0.0,314.0901574608074,59.8105463788028,323.87764369362117,64.70319207412541,1.0284365384199885,2.531744190599707,1.3967708177767437,2.657192787231537,0.0,0.5819523725548701,1.0104931205333956,2.7656498
750,1,2,kmeans_dirac_global_wc_2,global_wc,532.7455584965708,1.0127101027392194,6.686267633786883,1.2710102739219398,0,3,0.0,0.0,1.4606141522029372,1.0,9.0,1.0,0.0,322.38595717222245,61.87469300140409,323.87764369362117,64.70319207412541,1.0199192832210806,2.4137710138071835,1.7313808402174224,2.8831338889308973,0.0,0.6782925050056419,1.0064971219835281,5.0449308
750,2,2,kmeans_dirac_global_wc_2,global_wc,532.7629833164433,1.0127432260395302,6.703692453659414,1.274322603953019,0,3,0.0,0.0,1.4606141522029372,1.0,8.0,1.0,0.0,322.61795178753226,61.811954398870455,323.87764369362117,64.70319207412541,1.0196150485408864,2.4383768892808506,1.7347740123703814,2.8698435427162843,0.0,0.6492087156477822,1.0069289209048968,7.6951833
750,3,2,kmeans_dirac_global_wc_2,global_wc,532.1629242186189,1.0116025578520331,6.1036333558349725,1.1602557852033129,0,3,0.0,0.0,1.4606141522029372,1.0,7.0,1.0,0.0,319.8461584938792,61.317182504694365,323.87764369362117,64.70319207412541,1.0265856653901684,2.429449653868257,1.6280803789789335,2.823905928090935,0.0,0.5957716789222223,1.0077804533397585,2.9497834
900,1,2,kmeans_dirac_global_wc_2,global_wc,532.730458880588,1.0126813994803947,6.671168017804121,1.2681399480394717,0,3,0.0,0.0,1.2169076751946608,1.0,6.0,1.0,0.0,321.6870238423569,61.80991018756341,323.87764369362117,64.70319207412541,1.0268390021294989,2.4061550582458002,1.6768794270473353,2.871269933408136,0.0,0.6824227438879118,1.0064733501170369,4.1977921
900,2,2,kmeans_dirac_global_wc_2,global_wc,532.739426917892,1.012698447059365,6.680136055108164,1.269844705936502,0,3,0.0,0.0,1.2169076751946608,1.0,6.0,1.0,0.0,321.72107473694,61.804157884594396,323.87764369362117,64.70319207412541,1.0253454874250982,2.406251815502883,1.6887895803806952,2.871795901819429,0.0,0.6889334174773217,1.006906303422768,10.6307967
900,3,2,kmeans_dirac_global_wc_2,global_wc,532.7360003811222,1.0126919334651192,6.676709518338271,1.2691933465119254,0,3,0.0,0.0,1.2169076751946608,1.0,6.0,1.0,0.0,321.77847411445083,61.83063051607685,323.87764369362117,64.70319207412541,1.0280286491466497,2.4086273570221346,1.6673580480751204,2.8713281606991687,0.0,0.6777796327556226,1.007083166853713,9.8785403
400,1,2,kmeans_convex_global_wc_2,global_wc,558.5481343570422,1.0617589006763357,32.488843494258276,6.175890067633573,0,3,0.0,0.0,2.738837225796075,2.203946907366111,11.957618501170831,2.203946907366111,0.0,345.2073616779958,63.09490148193393,323.87764369362117,64.70319207412541,1.0261983676882838,2.643511260844281,4.17816548308375,2.634659269566384,0.0,0.5428571428571429,1.0035505433059766,13.5907132
400,2,2,kmeans_convex_global_wc_2,global_wc,557.4114238625847,1.0595980976752268,31.3521329998008,5.9598097675226915,0,3,0.0,0.0,2.7389642859224024,2.1532499169613617,16.854778344927656,2.1532499169613617,0.0,343.4068700612068,62.725054816989534,323.87764369362117,64.70319207412541,1.0212962405975516,2.6528626224835605,4.107109601477932,2.6120950998482066,0.0,0.5428571428571429,1.0028341188219068,12.4351015
400,3,2,kmeans_convex_global_wc_2,global_wc,554.6806097787997,1.0544070210585472,28.621318916015866,5.440702105854715,0,3,0.0,0.0,2.7401623559224735,1.6752199869329978,16.936811445621878,1.6752199869329978,0.0,340.2282716349099,62.49380830278189,323.87764369362117,64.70319207412541,1.0225595395961342,2.605280980681752,3.840681538773225,2.6417370665082305,0.0,0.4210526315789474,1.0024133382016316,7.775731
450,1,2,kmeans_convex_global_wc_2,global_wc,556.6324910605662,1.05811740373911,30.573200197782285,5.811740373910995,0,3,0.0,0.0,2.434592686267543,1.8678838658730292,11.980176725641416,1.8678838658730292,0.0,341.6819798736147,62.68967259686343,323.87764369362117,64.70319207412541,1.0288833682864271,2.5987077310251094,3.9841510487590885,2.630967118926683,0.0,0.47500000000000003,1.0026596190646462,7.9405473
450,2,2,kmeans_convex_global_wc_2,global_wc,556.6202433652046,1.0580941217715176,30.56095250242072,5.809412177151751,0,3,0.0,0.0,2.4346429565415804,1.8453125128302974,12.880182104753109,1.8453125128302974,0.0,341.49901005166913,62.56278334210864,323.87764369362117,64.70319207412541,1.026037664272192,2.6132883433300664,4.0035629027683015,2.6158711660513405,0.0,0.4836448035225545,1.0024149183937876,6.77214
450,3,2,kmeans_convex_global_wc_2,global_wc,554.6081501538921,1.054269280643795,28.548859291108215,5.426928064379503,0,3,0.0,0.0,2.4352283073977157,1.5824899784259352,14.007649258648552,1.5824899784259352,0.0,339.41134804265977,62.43340573648881,323.87764369362117,64.70319207412541,1.0244094727830395,2.578813617100535,3.8257826069136738,2.6429803739430815,0.0,0.4210526315789474,1.0024912624728217,6.1350935
600,1,2,kmeans_convex_global_wc_2,global_wc,546.9314174798806,1.0396763767499753,20.872126617096683,3.967637674997536,0,3,0.0,0.0,1.825710046435444,1.3996821851690342,9.950550164688963,1.3996821851690342,0.0,329.35957507327674,61.204969757270355,323.87764369362117,64.70319207412541,1.039478921539678,2.5691909030142512,2.970748618815627,2.5877012389627074,0.0,0.46783625730994155,1.0028340500289978,6.4422641
600,2,2,kmeans_convex_global_wc_2,global_wc,537.6733364286753,1.0220774459602135,11.614045565891388,2.207744596021358,0,3,0.0,0.0,1.8261998837501707,1.1062696336477624,8.979962070457166,1.1062696336477624,0.0,324.3175619779039,61.27470803187253,323.87764369362117,64.70319207412541,1.021910869854358,2.5104783698908495,2.207268143512605,2.7365790943917214,0.0,0.5428571428571429,1.0030799001587913,4.1727458
600,3,2,kmeans_convex_global_wc_2,global_wc,532.7742758210267,1.0127646922597444,6.7149849582427805,1.2764692259744352,0,3,0.0,0.0,1.8262027467679207,1.104554686015278,8.876512925459547,1.104554686015278,0.0,316.7929282738982,60.145430746985205,323.87764369362117,64.70319207412541,1.0298027827926692,2.519286225066267,1.6679877270625572,2.665969523257028,0.0,0.5263157894736843,1.0048290744384982,6.5312511
750,1,2,kmeans_convex_global_wc_2,global_wc,528.2894057993386,1.0042392843835095,2.2301149365547417,0.4239284383509614,2,3,0.0,0.0,1.4611183534379382,0.6223532749842685,8.986103819857288,0.6223532749842685,0.0,322.40503212226366,62.85561526837288,323.87764369362117,64.70319207412541,1.0051044186231288,2.321153853838749,1.3450045701254072,3.0724068970166742,0.0,0.9977195016550917,1.006149940709319,4.944626
750,2,2,kmeans_convex_global_wc_2,global_wc,528.3021553709943,1.0042635203810049,2.2428645082104595,0.42635203810048916,2,3,0.0,0.0,1.4610748574709413,0.6549317542650166,7.960308760685755,0.6549317542650166,0.0,322.0797167535078,62.73197070542695,323.87764369362117,64.70319207412541,1.00617368808886,2.3333720146507755,1.3398912774859262,3.054238608102773,0.0,0.993510387113391,1.0055827676220388,8.9359259
750,3,2,kmeans_convex_global_wc_2,global_wc,526.6901438482889,1.001199205101901,0.6308529855050438,0.11992051019009452,2,3,0.0,0.0,1.4611058129559502,0.6317460959932857,6.987292179455044,0.6317460959932857,0.0,320.24361028866656,62.74811619574801,323.87764369362117,64.70319207412541,1.0075900483550506,2.319586217476237,1.1034746810808773,3.0619290432906037,0.0,1.3743093525075871,1.0073209103748684,7.6061874
900,1,2,kmeans_convex_global_wc_2,global_wc,526.204722425171,1.000276454698003,0.14543156238710253,0.02764546980029226,4,3,0.0,0.0,1.2176829843877786,0.30299703538710093,5.959902808402765,0.30299703538710093,0.0,321.98062765654225,63.40489417952369,323.87764369362117,64.70319207412541,1.0048945938413392,2.283282428436933,0.9840863730996168,3.177820933029513,0.0,1.1061165110197857,1.0074150100855797,9.3178937
900,2,2,kmeans_convex_global_wc_2,global_wc,526.1230862520813,1.0001212703404454,0.06379538929741102,0.01212703404454295,4,3,0.0,0.0,1.217784065040899,0.21212552823177813,6.0,0.21212552823177813,0.0,323.8566531213932,64.05018593781072,323.87764369362117,64.70319207412541,0.9971296126752845,2.2253456194682393,1.0237523116251248,3.275406677273704,0.0,1.108723771916143,1.0073513378666628,9.0966276
900,3,2,kmeans_convex_global_wc_2,global_wc,526.1725391719946,1.000215276702033,0.11324830921068951,0.021527670203286827,3,3,0.0,0.0,1.2176839095397176,0.3021653237937984,6.0,0.3021653237937984,0.0,323.326229808366,63.80398232079477,323.87764369362117,64.70319207412541,1.0046092041655073,2.264805649554491,0.9848155201508962,3.224556444317099,0.0,1.1224930716360226,1.0077506858394858,7.6931578
