k,seed,construction,method,worst_case,reduced_cost,cost_ratio,cost_diff,regret,lol_reduced,lol_full,relative_wc_weight,percentage,avg_weight_normal,avg_weight_wc,max_weight_normal,max_weight_wc,avg_local_wc_dist,inv_cost_reduced,fixed_inv_cost_reduced,inv_cost_ref,fixed_inv_cost_ref,inv_ccgt,inv_solar,inv_ocgt,inv_wind,inv_wind_offshore,inv_battery,inv_electrolizer,clustering_time
100,5,2,kmedoids_convex_local_wc_2,local_wc,511.63210755700163,1.0027772504986805,1.4169951752964494,0.27772504986805613,581,397,0.0,0.0,7.052547224400438,0.24745877559956175,22.256444902000812,1.0417981153259475,1.1402715134452646,319.1420496278374,63.32707969654313,313.55928348479506,63.20945039888374,0.8152627575195692,2.411307244891806,0.0,3.611029151545274,0.0,0.792372540075328,1.152008466034552,2.6184756
150,4,2,kmedoids_convex_local_wc_2,local_wc,510.4624350496223,1.0004847419488667,0.24732266791710344,0.048474194886660854,442,397,0.0,0.0,4.710088253176789,0.15659885793432282,16.015352489921856,1.1127391611489241,0.8631637622986364,315.06886919043325,62.90299744713612,313.55928348479506,63.20945039888374,0.8420612561481015,2.2790705227809154,0.0,3.557916360349431,0.0,0.7725699601656119,1.1669081300496182,3.7761895
150,5,2,kmedoids_convex_local_wc_2,local_wc,510.8752301397897,1.0012938028334815,0.6601177580845388,0.12938028334815133,471,397,0.0,0.0,4.729899654632626,0.13678390092292836,15.951835234513851,0.8906680576864336,0.8504850477964677,316.7105519867033,63.039102842584505,313.55928348479506,63.20945039888374,0.836543935264262,2.3426683166251148,0.0,3.5655928792509077,0.0,0.7688788179292002,1.146079458345318,3.3660238
200,4,2,kmedoids_convex_local_wc_2,local_wc,510.66383881340977,1.000879484791444,0.4487264317045856,0.08794847914439698,464,397,0.0,0.0,3.5581929439557753,0.09183072271089121,14.182502455882817,0.838519324928431,0.682949114186241,313.4476237897085,62.67131692585441,313.55928348479506,63.20945039888374,0.8397780974462452,2.2485851392764142,0.0,3.5554256077919657,0.0,0.7600000000000001,1.1468373021613476,4.3377193
200,5,2,kmedoids_convex_local_wc_2,local_wc,510.5655262173841,1.0006867962692112,0.35041383567892126,0.06867962692111862,433,397,0.0,0.0,3.5636036739423615,0.08641965939097256,12.856041495139118,0.726748187541872,0.6586255176252228,316.3945289464271,63.19810003816606,313.55928348479506,63.20945039888374,0.8417028392816341,2.286865241269184,0.0,3.5901702381725573,0.0,0.7696586772882275,1.1502336303505207,6.2332456
250,4,2,kmedoids_convex_local_wc_2,local_wc,510.5118356270446,1.0005815649872742,0.29672324533942174,0.058156498727429964,475,397,0.0,0.0,2.8592576193667227,0.060776247299944096,11.022573602594347,0.6622097224453013,0.5641408225007726,314.09723505959977,62.902568774069714,313.55928348479506,63.20945039888374,0.8367262823029376,2.22751190448458,0.0,3.5894519835228165,0.0,0.7600000000000001,1.1606449253353055,4.900895
250,5,2,kmedoids_convex_local_wc_2,local_wc,510.4303784738499,1.000421912418744,0.21526609214470227,0.04219124187439907,415,397,0.0,0.0,2.8613398953808002,0.0586905046191997,8.751488670155098,0.541667556342654,0.5382413072513207,316.48758152756733,63.32503903665056,313.55928348479506,63.20945039888374,0.8455786393426055,2.2598991825984935,0.0,3.603851962367312,0.0,0.7600000000000001,1.1568092709762923,4.6494514
300,4,2,kmedoids_convex_local_wc_2,local_wc,510.35924866481173,1.0002825010071412,0.14413628310654758,0.02825010071413084,427,397,0.0,0.0,2.392207954949438,0.04116737838389492,10.113362154648135,0.5496923505185802,0.42879284955399055,315.5680115057685,63.32382009253343,313.55928348479506,63.20945039888374,0.8416347087586725,2.209066973985465,0.0,3.626249761121947,0.0,0.7800487724169957,1.1669977059176126,7.676343
300,5,2,kmedoids_convex_local_wc_2,local_wc,510.3223271096017,1.0002101363234734,0.10721472789651898,0.021013632347351728,402,397,0.0,0.0,2.393491752736852,0.039883802818703566,10.750333705634096,0.41704289286506285,0.4473106375547505,313.6712784616114,62.729408577370116,313.55928348479506,63.20945039888374,0.8524180306102421,2.2411781991526953,0.0,3.533580745150468,0.0,0.7600000000000001,1.1660309176509494,7.2197363
350,4,2,kmedoids_convex_local_wc_2,local_wc,510.38387313224155,1.0003307639198467,0.1687607505363644,0.03307639198466354,403,397,0.0,0.0,2.0572967994431948,0.028469105318710147,9.086873154207487,0.44565287571561596,0.34761065846653433,315.1348262836116,63.08298151571977,313.55928348479506,63.20945039888374,0.8491465213491061,2.241942553511708,0.0,3.578538039949309,0.0,0.7600000000000001,1.1557539660777303,7.1466654
350,5,2,kmedoids_convex_local_wc_2,local_wc,510.3217378890838,1.0002089814762265,0.10662550737862375,0.02089814762265498,400,397,0.0,0.0,2.058077614649537,0.027686575826653213,9.529780401430488,0.3246542941754965,0.36378747097508507,316.1372813497379,63.416247554751564,313.55928348479506,63.20945039888374,0.8485952739610626,2.2180457071005435,0.0,3.6207992573943155,0.0,0.7600000000000001,1.1615887195822485,8.105757
4,4,2,kmedoids_conical_local_wc_2,local_wc,513.076456327855,1.0056081128855492,2.861343946149816,0.5608112885549282,706,397,0.0,0.0,180.6015240347161,9.069813665285288,223.19889447891146,10.280409894164533,3.6091864493734094,335.5127497380256,65.49735545526585,313.55928348479506,63.20945039888374,0.7915394578439834,2.7799572008331976,0.0,3.7203525696111277,0.0,0.8178334240578926,1.2654918893416092,1.1125942
4,5,2,kmedoids_conical_local_wc_2,local_wc,525.6844919130581,1.0303193283694425,15.4693795313529,3.0319328369442444,292,397,0.0,0.0,184.29850387802696,7.91815700894323,203.53546989974276,9.3196629745462,3.26046667164689,263.89003585828146,46.09052587309456,313.55928348479506,63.20945039888374,1.021997160445187,3.398191414459848,0.0,1.0596767487442813,0.0,1.2204076538521718,1.1185745693119027,1.0637412
6,4,2,kmedoids_conical_local_wc_2,local_wc,539.5068906304664,1.0574106441340516,29.291778248761204,5.741064413405157,451,397,0.0,0.0,122.13660964794339,6.17541661313419,155.9299933445612,7.689637682430792,3.0872768134648543,242.06877686778753,38.50367467950495,313.55928348479506,63.20945039888374,1.1020244605391876,3.617924193952739,0.0,0.0,0.08390911804100967,1.2984242120903742,1.1351894326377405,0.9174594
6,5,2,kmedoids_conical_local_wc_2,local_wc,525.7828232389131,1.0305120536013472,15.567710857207942,3.0512053601347136,2266,397,0.0,0.0,123.65564826871355,3.357993367525848,165.5610715920511,3.904369359546441,3.118626995362977,347.5564140186342,69.6402212980428,313.55928348479506,63.20945039888374,0.6423728869718982,2.5000372469660737,0.0,4.572573162651961,0.0,0.6445621569723033,1.2053724178182172,0.8916321
